1,6,3.5306084777135296
1,10,3.7829400473449324
1,12,4.629945518998939
1,14,4.108441983438739
1,17,3.4539294311712574
1,20,3.6806331896227036
1,23,4.261754232223412
1,24,3.6670656042080276
1,27,3.445177297220258
1,31,3.7627981641228705
1,33,3.716959052895035
1,36,2.3448232933068804
1,39,3.457876587389841
1,44,3.323027241738722
1,47,3.639584685713908
1,49,3.5167258368570615
1,51,3.679465781196459
1,53,3.195374389927818
1,54,3.3916454813152495
1,56,4.165619807737519
1,60,4.1751015519181305
1,61,4.030475218130876
1,62,3.4062357710229136
1,64,4.54915721814653
1,65,3.574763531609977
1,67,3.2095660743493113
1,69,3.8294804068432287
1,70,3.808507444989456
1,72,3.247456283301893
1,73,3.6043191190173225
1,74,3.1034549399446343
1,76,3.6761447725561918
1,78,2.3209053656540286
1,80,2.9566125510069665
1,81,3.798147912266426
1,82,3.7372955862780413
1,84,2.9056058798135966
1,85,3.1300487412397313
1,86,3.7680413181886685
1,90,3.4352475993337097
1,91,3.8040723637709033
1,92,3.9384051956813155
1,96,4.056197038430039
1,97,3.7812989286647354
1,98,4.262430773920391
1,100,4.395230417754248
1,102,3.1673502317848046
1,103,2.3899510883391337
1,104,2.4998183761177897
1,107,3.7163053977817198
1,108,3.346651033945145
1,112,2.4188620660815814
1,113,3.631345720266592
1,114,4.3705442139320745
1,117,3.9416436540422626
1,118,3.1230172212175864
1,120,2.2969419399431286
1,121,3.425611603615772
1,125,3.56062483423544
1,128,3.729135687114344
1,129,4.019853206546233
1,130,2.8118100179048913
1,132,4.118009796359089
1,134,4.35668162958747
1,140,3.23432708265962
1,143,3.7197647960119573
1,145,2.87219239072669
1,148,3.291451112958889
1,150,4.082498321264459
1,151,3.901448961984083
1,154,4.0308108774838125
1,155,2.87194939667484
1,157,3.9138714821942355
1,159,3.316215406976008
1,160,3.6162888274615703
1,161,3.6904418213756185
1,163,3.6176976044554148
1,164,3.7779811635519662
1,170,4.3031720563997515
1,171,4.154148805685088
1,174,4.606881099868288
1,175,3.9977875762591712
1,177,4.213082964296628
1,180,4.235728515767483
1,183,4.201288434885151
1,184,3.717527097274319
1,185,4.173256313652905
1,186,4.021549389923077
1,188,3.876767289405796
1,189,4.265491989110295
1,190,4.208777717037878
1,193,4.17507251552396
1,196,4.028784094546902
1,200,4.066002377737664
1,201,3.834327105378005
1,202,4.003839223628718
1,206,3.742392590831418
1,208,4.0715151737803295
1,209,4.106582863189185
1,210,4.025590554171492
1,212,3.812188402191069
1,213,4.012442667323734
1,214,3.630445323697193
1,215,3.914492302254268
1,218,3.3971407663612108
1,219,3.58585257924036
1,221,3.83619875946035
1,222,3.7029241800844703
1,224,3.707610641017503
1,225,2.9995307056541494
1,226,3.566180263844162
1,227,3.57202336101473
1,228,3.9357993164580045
1,229,3.2139268393543854
1,230,3.5104754642082745
1,232,3.4129893461573335
1,233,3.48781845095903
1,235,3.135627567425515
1,236,3.8470490006500366
1,241,3.731090558464503
1,242,4.122342520609881
1,243,2.7472050877138336
1,248,4.0170194967601915
1,250,3.631263166379362
1,252,3.0341936099346456
1,253,3.54708166260801
1,254,2.598788173478507
1,255,3.4234929722863368
1,258,3.8349287292913763
1,259,3.313010948334327
1,260,3.1350891632489084
1,262,3.9682139655794693
1,264,3.1487795884904153
1,265,4.109198843815861
1,266,2.7184678955443493
1,267,3.2022947732502347
1,272,4.5693871492131475
2,13,3.76934194012314
2,19,4.19542187002647
2,50,4.4075083834507005
2,251,4.40485325656816
2,257,3.9038217328224447
2,279,3.660269204033562
2,280,3.2716426068601505
2,281,3.45220076953222
2,290,3.3640651437818088
2,292,3.9578677566516594
2,297,4.122171799000229
2,298,3.886123809389059
2,299,3.2541725504345527
2,301,3.370993191562229
2,303,4.016799585645304
2,307,3.9355298766163416
2,308,3.771750947598826
2,312,3.515290361988477
2,313,4.394031588028989
2,314,2.035259832788059
2,315,4.555778081891855
2,316,4.3920178409193955
3,245,2.683468586411477
3,264,2.4525943291240804
3,272,3.676983763005884
3,294,2.745587398313576
3,299,2.2527460338453587
3,300,3.072726804317908
3,307,2.9053994866618678
3,318,3.7703453198199135
3,323,2.4922668753650057
3,324,2.719247077702635
3,327,2.9447359335015104
3,328,3.1558620507741333
3,330,2.637631462889988
3,331,2.863268947687632
3,332,2.8844790834589595
3,334,3.0922550592679863
3,335,2.971745221102652
3,337,2.896970783890361
3,341,2.236593237949627
3,343,2.527661084096854
3,345,2.998226236848317
3,348,2.765609580693671
3,349,2.551141874951176
3,350,2.563177548903697
3,351,2.569479664890736
3,354,2.639365550035116
4,50,4.891616760212205
4,260,3.4955462044573555
4,264,3.6262794381513643
4,288,4.042921299793479
4,294,3.7761209672217637
4,303,4.69374523540854
4,354,4.325418317539608
4,356,3.6614650856392763
4,357,5
4,361,4.218645337126798
5,1,2.98638830502861
5,2,2.870859531134854
5,17,2.8023283124384912
5,24,2.7243647226696366
5,40,2.3003437797003987
5,42,3.3780156861088324
5,62,2.946709862072213
5,69,3.2831827414364443
5,79,3.3462201276540884
5,80,2.301421093919342
5,89,3.7326717682320147
5,90,2.6968337707084094
5,94,2.655451551209263
5,98,3.3866969228911987
5,100,3.310215000704005
5,102,2.559042044781195
5,109,3.1405398341961273
5,110,2.1767186058841923
5,139,2.164722904844675
5,143,3.0024237416339106
5,144,3.327561867597631
5,153,3.1341673635508354
5,154,3.128799243857121
5,167,2.4256757109650455
5,173,3.5814277100948493
5,176,3.5772631901715584
5,185,3.4229710549394676
5,209,3.2771512306156945
5,211,3.3008635505612762
5,214,2.737721073516738
5,219,2.764855675298459
5,222,3.0496016204083047
5,225,2.3832319375252577
5,227,2.7634138680650686
5,230,2.956501487930116
5,231,2.217534641524691
5,234,3.3062862283730428
5,241,2.9156891882707616
5,243,2.015148525220291
5,259,2.4224367047207718
5,267,3.3400885005774588
5,363,2.409428201045956
5,364,2.5866025515809317
5,369,2.244118043685105
5,370,2.404774510371228
5,372,3.1303908025707896
5,376,2.218297526841025
5,377,2.1310393833483445
5,379,2.5131015310061677
5,382,3.0447571457710274
5,384,2.301519177859447
5,385,3.315180826135691
5,388,1.879723554482751
5,389,2.5617292637322047
5,391,2.164496018053539
5,393,2.608297697554146
5,394,2.7579995060859397
5,397,1.9799547112075402
5,400,2.5139761935888156
5,402,2.732481602949912
5,403,2.9853046727602837
5,407,1.8766136976856969
5,410,2.7971554673926753
5,411,2.4053192227430884
5,413,2.2735313976720377
5,417,2.2789480452557815
5,418,2.89016374366753
5,421,2.8459416500315555
5,422,2.1107279583366045
5,423,2.9805113145658315
5,424,1
5,426,2.493080050813278
5,428,3.236378168747273
5,429,3.371548910545139
5,433,3.1549686815059506
5,435,3.316000390227976
5,436,3.1552058182079397
5,439,1
5,441,2.322822371760498
5,444,2.3997737025231407
5,445,3.485928214263095
5,453,1.7670204919318064
5,454,2.114826902316783
5,457,1.255854374427894
6,14,3.947743818881689
6,15,3.6293616165141853
6,19,3.855369550886587
6,23,4.201043460571038
6,28,3.941577752764056
6,32,3.8048705453378298
6,56,3.904633075328003
6,59,4.041225482406117
6,69,3.6618630987589165
6,70,3.5148214646690166
6,81,3.8238421293558824
6,86,3.925938033530086
6,87,3.9702557404267376
6,95,3.7997301137974233
6,98,4.141351103970825
6,100,3.9884883119877994
6,117,3.422817524425785
6,124,4.171368601913536
6,125,3.3904852267262746
6,131,3.72557585134156
6,133,3.8956653710697466
6,134,4.178585956659225
6,135,4.172660344697992
6,136,4.032414682406209
6,143,3.8302389214400736
6,151,3.6098510958079792
6,154,3.8346924815336325
6,156,3.9872386480327346
6,175,3.750268277290078
6,180,3.9131609012615782
6,183,3.8690754277164503
6,187,4.213818033279098
6,188,3.6413325396047456
6,189,4.045466346381957
6,193,4.018859709232357
6,195,3.7842566443269474
6,197,4.022023322343164
6,199,4.2884394757319715
6,204,3.538731505135751
6,205,4.236871314275376
6,208,4.15923653246833
6,209,3.928628083640488
6,211,3.853766650849304
6,213,3.9880856822532675
6,221,3.7442462805879138
6,238,3.7140312222720793
6,248,3.74283007327715
6,258,3.8410678003665413
6,269,3.9496748649365006
6,275,4.026362291056576
6,276,3.897442408675034
6,284,3.2104363570792085
6,286,3.574195245951378
6,294,3.080685673847607
6,297,3.89845332575916
6,301,3.3717887553935886
6,304,3.7432067154003863
6,318,4.475019410437239
6,357,4.194233402081887
6,423,3.9502378789718122
6,432,3.882043347433103
6,458,3.257615226539509
6,459,3.998139500018422
6,463,3.8021267166440778
6,466,3.4114156938262616
6,467,3.7133622868057325
6,469,3.6731488791735125
6,470,3.721454138081558
6,471,3.564144189183703
6,475,3.744665581714047
6,476,3.096108434322405
6,477,3.330427873151563
6,478,3.9983655413481145
6,479,4.212846753606382
6,480,4.506129245487027
6,481,3.8758211021711433
6,483,4.4807282794997745
6,484,4.066397130753356
6,486,3.664390966575087
6,487,4.040379080590215
6,488,4.234029911333325
6,492,3.7372729332623047
6,498,4.179096369633623
6,499,3.8250656726886634
6,500,3.7990622932625087
6,506,3.8093898279510263
6,508,3.545154060661564
6,509,3.9075466342094973
6,511,4.19378678777991
6,513,4.245896723040907
6,515,4.389728124416809
6,517,3.8292209225021425
6,518,3.7923594326103798
6,521,3.8559945192832568
6,523,3.914249962339126
6,524,4.029557170953164
6,525,3.840172521125045
6,526,3.8901769476826975
6,528,4.248921400738178
6,532,3.566071587525571
6,534,3.640001010787057
7,7,4.070042628299913
7,8,4.355899155278919
7,10,3.9327959877733694
7,22,4.769063333123713
7,28,4.244811501272771
7,32,4.029029360171083
7,44,3.63331045621008
7,53,3.3529597818218133
7,54,3.6534342785164
7,72,3.353332817424401
7,78,2.8040383210604594
7,79,4.4136955319061855
7,81,3.866043067532311
7,82,3.805296499676842
7,89,4.4312121299911915
7,90,3.5258758870027345
7,92,4.130031532066849
7,93,4.278197711231104
7,101,3.847228580894012
7,106,3.148374511635777
7,118,3.624328620551052
7,121,3.526435962599299
7,126,4.175819973972176
7,127,4.3802353380249555
7,131,3.9889104765448757
7,133,4.192233909953363
7,136,4.394556271962234
7,139,3.232341600301881
7,142,3.529871590223433
7,151,4.277236292104354
7,153,4.177741653980179
7,154,4.069911564880179
7,156,4.402329742655749
7,161,3.5208582198529093
7,162,3.836252139243011
7,163,3.8439463045024396
